departamento,provincia,distrito,ubigeo,anio,población
CUSCO,CANCHIS,PITUMARCA,080605,2025,8605.0
CUSCO,CANCHIS,SAN PABLO,080606,2025,4349.0
CUSCO,CANCHIS,SAN PEDRO,080607,2025,2759.0
CUSCO,CANCHIS,TINTA,080608,2025,5436.0
CUSCO,CHUMBIVILCAS,SANTO TOMAS,080701,2025,22541.0
CUSCO,CHUMBIVILCAS,CAPACMARCA,080702,2025,4037.0
CUSCO,CHUMBIVILCAS,CHAMACA,080703,2025,6288.0
CUSCO,CHUMBIVILCAS,COLQUEMARCA,080704,2025,6831.0
CUSCO,CHUMBIVILCAS,LIVITACA,080705,2025,13121.0
CUSCO,CHUMBIVILCAS,LLUSCO,080706,2025,3964.0
CUSCO,CHUMBIVILCAS,QUIÑOTA,080707,2025,3964.0
CUSCO,CHUMBIVILCAS,VELILLE,080708,2025,8649.0
CUSCO,ESPINAR,ESPINAR,080801,2025,41945.0
CUSCO,ESPINAR,CONDOROMA,080802,2025,800.0
CUSCO,ESPINAR,COPORAQUE,080803,2025,7992.0
CUSCO,ESPINAR,OCORURO,080804,2025,846.0
CUSCO,ESPINAR,PALLPATA,080805,2025,5021.0
CUSCO,ESPINAR,PICHIGUA,080806,2025,2565.0
CUSCO,ESPINAR,SUYCKUTAMBO,080807,2025,1258.0
CUSCO,ESPINAR,ALTO PICHIGUA,080808,2025,1842.0
CUSCO,LA CONVENCIÓN,SANTA ANA,080901,2025,28908.0
CUSCO,LA CONVENCIÓN,ECHARATE 12/,080902,2025,17150.0
CUSCO,LA CONVENCIÓN,HUAYOPATA,080903,2025,5378.0
CUSCO,LA CONVENCIÓN,MARANURA,080904,2025,4764.0
CUSCO,LA CONVENCIÓN,OCOBAMBA,080905,2025,5778.0
CUSCO,LA CONVENCIÓN,QUELLOUNO,080906,2025,15053.0
CUSCO,LA CONVENCIÓN,KIMBIRI 13/ 14/,080907,2025,14360.0
CUSCO,LA CONVENCIÓN,SANTA TERESA,080908,2025,6894.0
CUSCO,LA CONVENCIÓN,VILCABAMBA    ,080909,2025,9822.0
CUSCO,LA CONVENCIÓN,PICHARI  16/,080910,2025,25560.0
CUSCO,LA CONVENCIÓN,INKAWASI  ,080911,2025,5249.0
CUSCO,LA CONVENCIÓN,VILLA VIRGEN  ,080912,2025,2501.0
CUSCO,LA CONVENCIÓN,VILLA KINTIARINA  ,080913,2025,2442.0
CUSCO,LA CONVENCIÓN,MEGANTONI   ,080914,2025,7335.0
CUSCO,LA CONVENCIÓN,KUMPIRUSHIATO 12/,080915,2025,5567.0
CUSCO,LA CONVENCIÓN,CIELO PUNCO  13/,080916,2025,2312.0
CUSCO,LA CONVENCIÓN,MANITEA  14/,080917,2025,3704.0
CUSCO,LA CONVENCIÓN,UNIÓN ASHÁNINKA  16/,080918,2025,6243.0
CUSCO,PARURO,PARURO,081001,2025,3481.0
CUSCO,PARURO,ACCHA,081002,2025,3000.0
CUSCO,PARURO,CCAPI,081003,2025,2995.0
CUSCO,PARURO,COLCHA,081004,2025,884.0
CUSCO,PARURO,HUANOQUITE,081005,2025,4999.0
CUSCO,PARURO,OMACHA,081006,2025,5734.0
CUSCO,PARURO,PACCARITAMBO,081007,2025,2033.0
CUSCO,PARURO,PILLPINTO,081008,2025,984.0
CUSCO,PARURO,YAURISQUE,081009,2025,1818.0
CUSCO,PAUCARTAMBO,PAUCARTAMBO,081101,2025,13867.0
CUSCO,PAUCARTAMBO,CAICAY,081102,2025,3210.0
CUSCO,PAUCARTAMBO,CHALLABAMBA,081103,2025,9337.0
CUSCO,PAUCARTAMBO,COLQUEPATA,081104,2025,8795.0
CUSCO,PAUCARTAMBO,HUANCARANI,081105,2025,8055.0
CUSCO,PAUCARTAMBO,KOSÑIPATA,081106,2025,4945.0
CUSCO,QUISPICANCHI,URCOS,081201,2025,12774.0
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,081202,2025,7637.0
CUSCO,QUISPICANCHI,CAMANTI,081203,2025,2727.0
CUSCO,QUISPICANCHI,CCARHUAYO,081204,2025,3211.0
CUSCO,QUISPICANCHI,CCATCA,081205,2025,15207.0
CUSCO,QUISPICANCHI,CUSIPATA,081206,2025,4627.0
CUSCO,QUISPICANCHI,HUARO,081207,2025,5091.0
CUSCO,QUISPICANCHI,LUCRE,081208,2025,5669.0
CUSCO,QUISPICANCHI,MARCAPATA,081209,2025,5029.0
CUSCO,QUISPICANCHI,OCONGATE,081210,2025,19609.0
CUSCO,QUISPICANCHI,OROPESA,081211,2025,13087.0
CUSCO,QUISPICANCHI,QUIQUIJANA,081212,2025,12176.0
CUSCO,URUBAMBA,URUBAMBA,081301,2025,25516.0
CUSCO,URUBAMBA,CHINCHERO,081302,2025,13115.0
CUSCO,URUBAMBA,HUAYLLABAMBA,081303,2025,6639.0
CUSCO,URUBAMBA,MACHUPICCHU,081304,2025,5782.0
CUSCO,URUBAMBA,MARAS,081305,2025,6865.0
CUSCO,URUBAMBA,OLLANTAYTAMBO,081306,2025,12154.0
CUSCO,URUBAMBA,YUCAY,081307,2025,3461.0
HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101,2025,43556.0
HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,090102,2025,1379.0
HUANCAVELICA,HUANCAVELICA,ACORIA,090103,2025,12668.0
HUANCAVELICA,HUANCAVELICA,CONAYCA,090104,2025,725.0
HUANCAVELICA,HUANCAVELICA,CUENCA,090105,2025,826.0
HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,090106,2025,1436.0
HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,090107,2025,592.0
HUANCAVELICA,HUANCAVELICA,IZCUCHACA,090108,2025,912.0
HUANCAVELICA,HUANCAVELICA,LARIA,090109,2025,583.0
HUANCAVELICA,HUANCAVELICA,MANTA,090110,2025,718.0
HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,090111,2025,415.0
HUANCAVELICA,HUANCAVELICA,MOYA,090112,2025,641.0
HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,090113,2025,1457.0
HUANCAVELICA,HUANCAVELICA,PALCA,090114,2025,1461.0
HUANCAVELICA,HUANCAVELICA,PILCHACA,090115,2025,490.0
HUANCAVELICA,HUANCAVELICA,VILCA,090116,2025,1447.0
HUANCAVELICA,HUANCAVELICA,YAULI,090117,2025,16817.0
HUANCAVELICA,HUANCAVELICA,ASCENSION,090118,2025,22094.0
HUANCAVELICA,HUANCAVELICA,HUANDO,090119,2025,5839.0
HUANCAVELICA,ACOBAMBA,ACOBAMBA ,090201,2025,8758.0
HUANCAVELICA,ACOBAMBA,ANDABAMBA,090202,2025,2538.0
HUANCAVELICA,ACOBAMBA,ANTA,090203,2025,3321.0
HUANCAVELICA,ACOBAMBA,CAJA,090204,2025,1402.0
HUANCAVELICA,ACOBAMBA,MARCAS,090205,2025,1205.0
HUANCAVELICA,ACOBAMBA,PAUCARA ,090206,2025,5714.0
HUANCAVELICA,ACOBAMBA,POMACOCHA,090207,2025,2314.0
HUANCAVELICA,ACOBAMBA,ROSARIO,090208,2025,4077.0
HUANCAVELICA,ANGARAES,LIRCAY,090301,2025,24509.0
HUANCAVELICA,ANGARAES,ANCHONGA,090302,2025,7155.0
HUANCAVELICA,ANGARAES,CALLANMARCA,090303,2025,468.0
HUANCAVELICA,ANGARAES,CCOCHACCASA,090304,2025,2767.0
HUANCAVELICA,ANGARAES,CHINCHO,090305,2025,770.0
HUANCAVELICA,ANGARAES,CONGALLA,090306,2025,3226.0
HUANCAVELICA,ANGARAES,HUANCA-HUANCA,090307,2025,1162.0
HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,090308,2025,733.0
HUANCAVELICA,ANGARAES,JULCAMARCA,090309,2025,1805.0
HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,090310,2025,1957.0
HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,090311,2025,1238.0
HUANCAVELICA,ANGARAES,SECCLLA,090312,2025,2914.0
HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,090401,2025,2912.0
HUANCAVELICA,CASTROVIRREYNA,ARMA,090402,2025,778.0
HUANCAVELICA,CASTROVIRREYNA,AURAHUA,090403,2025,1238.0
HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,090404,2025,734.0
HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,090405,2025,824.0
HUANCAVELICA,CASTROVIRREYNA,COCAS,090406,2025,634.0
HUANCAVELICA,CASTROVIRREYNA,HUACHOS,090407,2025,634.0
HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,090408,2025,388.0
HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,090409,2025,1032.0
HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,090410,2025,793.0
HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,090411,2025,607.0
HUANCAVELICA,CASTROVIRREYNA,TANTARA,090412,2025,626.0
HUANCAVELICA,CASTROVIRREYNA,TICRAPO,090413,2025,1408.0
HUANCAVELICA,CHURCAMPA,CHURCAMPA,090501,2025,5161.0
HUANCAVELICA,CHURCAMPA,ANCO,090502,2025,5365.0
HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,090503,2025,1379.0
HUANCAVELICA,CHURCAMPA,EL CARMEN,090504,2025,2236.0
HUANCAVELICA,CHURCAMPA,LA MERCED,090505,2025,1195.0
HUANCAVELICA,CHURCAMPA,LOCROJA,090506,2025,2978.0
HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,090507,2025,3360.0
HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,090508,2025,618.0
HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,090509,2025,3057.0
HUANCAVELICA,CHURCAMPA,PACHAMARCA,090510,2025,1499.0
HUANCAVELICA,CHURCAMPA,COSME ,090511,2025,2538.0
HUANCAVELICA,HUAYTARA,HUAYTARA,090601,2025,2293.0
HUANCAVELICA,HUAYTARA,AYAVI,090602,2025,789.0
HUANCAVELICA,HUAYTARA,CORDOVA,090603,2025,613.0
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,090604,2025,498.0
HUANCAVELICA,HUAYTARA,LARAMARCA,090605,2025,749.0
HUANCAVELICA,HUAYTARA,OCOYO,090606,2025,476.0
HUANCAVELICA,HUAYTARA,PILPICHACA,090607,2025,2336.0
HUANCAVELICA,HUAYTARA,QUERCO,090608,2025,1359.0
HUANCAVELICA,HUAYTARA,QUITO-ARMA,090609,2025,603.0
HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,090610,2025,1241.0
HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,090611,2025,1090.0
HUANCAVELICA,HUAYTARA,SAN ISIDRO,090612,2025,1101.0
HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,090613,2025,1053.0
HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,090614,2025,241.0
HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,090615,2025,612.0
HUANCAVELICA,HUAYTARA,TAMBO,090616,2025,940.0
HUANCAVELICA,TAYACAJA,PAMPAS  ,090701,2025,11670.0
HUANCAVELICA,TAYACAJA,ACOSTAMBO,090702,2025,2842.0
HUANCAVELICA,TAYACAJA,ACRAQUIA,090703,2025,2897.0
HUANCAVELICA,TAYACAJA,AHUAYCHA,090704,2025,3396.0
HUANCAVELICA,TAYACAJA,COLCABAMBA     ,090705,2025,10899.0
HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ  ,090706,2025,10084.0
HUANCAVELICA,TAYACAJA,HUACHOCOLPA 2/,090707,2025,2162.0
HUANCAVELICA,TAYACAJA,HUARIBAMBA   ,090709,2025,2535.0
HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,090710,2025,1206.0
HUANCAVELICA,TAYACAJA,PAZOS,090711,2025,4266.0
HUANCAVELICA,TAYACAJA,QUISHUAR,090713,2025,654.0
HUANCAVELICA,TAYACAJA,SALCABAMBA,090714,2025,3453.0
HUANCAVELICA,TAYACAJA,SALCAHUASI,090715,2025,2275.0
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,090716,2025,1364.0
HUANCAVELICA,TAYACAJA,SURCUBAMBA 2/,090717,2025,3776.0
HUANCAVELICA,TAYACAJA,TINTAY PUNCU 5/,090718,2025,1265.0
HUANCAVELICA,TAYACAJA,QUICHUAS   ,090719,2025,4012.0
HUANCAVELICA,TAYACAJA,ANDAYMARCA  ,090720,2025,2689.0
HUANCAVELICA,TAYACAJA,ROBLE   ,090721,2025,869.0
HUANCAVELICA,TAYACAJA,PICHOS   ,090722,2025,1433.0
HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA  ,090723,2025,1367.0
HUANCAVELICA,TAYACAJA,LAMBRAS 2/,090724,2025,1455.0
HUANCAVELICA,TAYACAJA,COCHABAMBA 5/,090725,2025,794.0
HUÁNUCO,HUÁNUCO,HUÁNUCO,100101,2025,98752.0
HUÁNUCO,HUÁNUCO,AMARILIS ,100102,2025,93101.0
HUÁNUCO,HUÁNUCO,CHINCHAO     ,100103,2025,12478.0
HUÁNUCO,HUÁNUCO,CHURUBAMBA,100104,2025,11948.0
HUÁNUCO,HUÁNUCO,MARGOS   ,100105,2025,3380.0
HUÁNUCO,HUÁNUCO,QUISQUI    ,100106,2025,2575.0
HUÁNUCO,HUÁNUCO,SAN FRANCISCO DE CAYRAN ,100107,2025,4617.0
HUÁNUCO,HUÁNUCO,SAN PEDRO DE CHAULAN   ,100108,2025,2310.0
HUÁNUCO,HUÁNUCO,SANTA MARIA DEL VALLE ,100109,2025,22439.0
HUÁNUCO,HUÁNUCO,YARUMAYO,100110,2025,1563.0
HUÁNUCO,HUÁNUCO,PILLCO MARCA  ,100111,2025,58621.0
HUÁNUCO,HUÁNUCO,YACUS  ,100112,2025,4483.0
HUÁNUCO,HUÁNUCO,SAN PABLO DE PILLAO   ,100113,2025,7436.0
HUÁNUCO,AMBO,AMBO,100201,2025,24840.0
HUÁNUCO,AMBO,CAYNA,100202,2025,1893.0
HUÁNUCO,AMBO,COLPAS,100203,2025,1270.0
HUÁNUCO,AMBO,CONCHAMARCA,100204,2025,3706.0
HUÁNUCO,AMBO,HUACAR,100205,2025,7659.0
HUÁNUCO,AMBO,SAN FRANCISCO,100206,2025,977.0
HUÁNUCO,AMBO,SAN RAFAEL,100207,2025,7385.0
HUÁNUCO,AMBO,TOMAY KICHWA,100208,2025,2814.0
HUÁNUCO,DOS DE MAYO,LA UNION,100301,2025,7114.0
HUÁNUCO,DOS DE MAYO,CHUQUIS,100307,2025,2402.0
HUÁNUCO,DOS DE MAYO,MARIAS,100311,2025,4568.0
HUÁNUCO,DOS DE MAYO,PACHAS,100313,2025,3215.0
HUÁNUCO,DOS DE MAYO,QUIVILLA,100316,2025,792.0
HUÁNUCO,DOS DE MAYO,RIPAN,100317,2025,4628.0
HUÁNUCO,DOS DE MAYO,SHUNQUI,100321,2025,1210.0
HUÁNUCO,DOS DE MAYO,SILLAPATA,100322,2025,1249.0
HUÁNUCO,DOS DE MAYO,YANAS,100323,2025,1787.0
HUÁNUCO,HUACAYBAMBA,HUACAYBAMBA,100401,2025,5253.0
HUÁNUCO,HUACAYBAMBA,CANCHABAMBA,100402,2025,2505.0
HUÁNUCO,HUACAYBAMBA,COCHABAMBA,100403,2025,1081.0
HUÁNUCO,HUACAYBAMBA,PINRA,100404,2025,5636.0
HUÁNUCO,HUAMALIES,LLATA,100501,2025,12980.0
HUÁNUCO,HUAMALIES,ARANCAY,100502,2025,1109.0
HUÁNUCO,HUAMALIES,CHAVIN DE PARIARCA,100503,2025,3508.0
HUÁNUCO,HUAMALIES,JACAS GRANDE,100504,2025,5409.0
HUÁNUCO,HUAMALIES,JIRCAN,100505,2025,858.0
HUÁNUCO,HUAMALIES,MIRAFLORES,100506,2025,2836.0
HUÁNUCO,HUAMALIES,MONZON,100507,2025,9568.0
HUÁNUCO,HUAMALIES,PUNCHAO,100508,2025,1751.0
HUÁNUCO,HUAMALIES,PUÑOS,100509,2025,3722.0
HUÁNUCO,HUAMALIES,SINGA,100510,2025,2574.0
HUÁNUCO,HUAMALIES,TANTAMAYO,100511,2025,1284.0
HUÁNUCO,LEONCIO PRADO,RUPA-RUPA   ,100601,2025,61769.0
HUÁNUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,100602,2025,6899.0
HUÁNUCO,LEONCIO PRADO,HERMILIO VALDIZAN   ,100603,2025,3506.0
HUÁNUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO       ,100604,2025,23994.0
HUÁNUCO,LEONCIO PRADO,LUYANDO ,100605,2025,9541.0
HUÁNUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,2025,11549.0
HUÁNUCO,LEONCIO PRADO,PUCAYACU   ,100607,2025,3936.0
HUÁNUCO,LEONCIO PRADO,CASTILLO GRANDE   ,100608,2025,14622.0
HUÁNUCO,LEONCIO PRADO,PUEBLO NUEVO  ,100609,2025,4137.0
HUÁNUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA   ,100610,2025,2427.0
HUÁNUCO,MARAÑÓN,HUACRACHUCO,100701,2025,14989.0
HUÁNUCO,MARAÑÓN,CHOLON      ,100702,2025,5273.0
HUÁNUCO,MARAÑÓN,SAN BUENAVENTURA,100703,2025,1839.0
HUÁNUCO,MARAÑÓN,LA MORADA   ,100704,2025,4154.0
HUÁNUCO,MARAÑÓN,SANTA ROSA DE ALTO YANAJANCA   ,100705,2025,2920.0
HUÁNUCO,PACHITEA,PANAO,100801,2025,17175.0
HUÁNUCO,PACHITEA,CHAGLLA,100802,2025,8791.0
HUÁNUCO,PACHITEA,MOLINO,100803,2025,9284.0
HUÁNUCO,PACHITEA,UMARI  ,100804,2025,8915.0
HUÁNUCO,PUERTO INCA,PUERTO INCA,100901,2025,11040.0
HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,100902,2025,8857.0
HUÁNUCO,PUERTO INCA,HONORIA,100903,2025,4408.0
HUÁNUCO,PUERTO INCA,TOURNAVISTA  ,100904,2025,6909.0
HUÁNUCO,PUERTO INCA,YUYAPICHIS,100905,2025,6836.0
HUÁNUCO,LAURICOCHA,JESUS,101001,2025,3079.0
HUÁNUCO,LAURICOCHA,BAÑOS,101002,2025,937.0
HUÁNUCO,LAURICOCHA,JIVIA,101003,2025,644.0
HUÁNUCO,LAURICOCHA,QUEROPALCA,101004,2025,691.0
HUÁNUCO,LAURICOCHA,RONDOS,101005,2025,2279.0
HUÁNUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,101006,2025,813.0
HUÁNUCO,LAURICOCHA,SAN MIGUEL DE CAURI,101007,2025,3899.0
HUÁNUCO,YAROWILCA,CHAVINILLO,101101,2025,3682.0
HUÁNUCO,YAROWILCA,CAHUAC,101102,2025,664.0
HUÁNUCO,YAROWILCA,CHACABAMBA,101103,2025,645.0
HUÁNUCO,YAROWILCA,APARICIO POMARES,101104,2025,3836.0
HUÁNUCO,YAROWILCA,JACAS CHICO,101105,2025,737.0
HUÁNUCO,YAROWILCA,OBAS,101106,2025,2863.0
HUÁNUCO,YAROWILCA,PAMPAMARCA,101107,2025,681.0
HUÁNUCO,YAROWILCA,CHORAS,101108,2025,1381.0
ICA,ICA,ICA,110101,2025,189946.0
ICA,ICA,LA TINGUIÑA,110102,2025,53650.0
ICA,ICA,LOS AQUIJES,110103,2025,28470.0
ICA,ICA,OCUCAJE,110104,2025,5893.0
ICA,ICA,PACHACUTEC,110105,2025,9381.0
ICA,ICA,PARCONA,110106,2025,64373.0
ICA,ICA,PUEBLO NUEVO,110107,2025,9131.0
ICA,ICA,SALAS,110108,2025,33472.0
ICA,ICA,SAN JOSE DE LOS MOLINOS,110109,2025,8906.0
ICA,ICA,SAN JUAN BAUTISTA,110110,2025,16952.0
ICA,ICA,SANTIAGO,110111,2025,34224.0
ICA,ICA,SUBTANJALLA,110112,2025,36130.0
ICA,ICA,TATE,110113,2025,5687.0
ICA,ICA,YAUCA DEL ROSARIO ,110114,2025,1350.0
ICA,CHINCHA,CHINCHA ALTA,110201,2025,83871.0
ICA,CHINCHA,ALTO LARAN,110202,2025,9971.0
ICA,CHINCHA,CHAVIN,110203,2025,3683.0
ICA,CHINCHA,CHINCHA BAJA,110204,2025,15285.0
ICA,CHINCHA,EL CARMEN,110205,2025,14534.0
ICA,CHINCHA,GROCIO PRADO,110206,2025,32403.0
ICA,CHINCHA,PUEBLO NUEVO,110207,2025,81998.0
ICA,CHINCHA,SAN JUAN DE YANAC,110208,2025,2499.0
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,110209,2025,1162.0
ICA,CHINCHA,SUNAMPE,110210,2025,36625.0
ICA,CHINCHA,TAMBO DE MORA,110211,2025,7309.0
ICA,NASCA  ,NASCA  ,110301,2025,32259.0
ICA,NASCA  ,CHANGUILLO,110302,2025,2347.0
ICA,NASCA  ,EL INGENIO,110303,2025,3977.0
ICA,NASCA  ,MARCONA,110304,2025,20803.0
ICA,NASCA  ,VISTA ALEGRE,110305,2025,27612.0
ICA,PALPA,PALPA,110401,2025,9263.0
ICA,PALPA,LLIPATA,110402,2025,1924.0
ICA,PALPA,RIO GRANDE,110403,2025,3073.0
ICA,PALPA,SANTA CRUZ,110404,2025,1048.0
ICA,PALPA,TIBILLO,110405,2025,352.0
ICA,PISCO,PISCO,110501,2025,88467.0
ICA,PISCO,HUANCANO,110502,2025,1426.0
ICA,PISCO,HUMAY,110503,2025,6022.0
ICA,PISCO,INDEPENDENCIA,110504,2025,15397.0
ICA,PISCO,PARACAS,110505,2025,11739.0
ICA,PISCO,SAN ANDRES,110506,2025,17118.0
ICA,PISCO,SAN CLEMENTE,110507,2025,33037.0
ICA,PISCO,TUPAC AMARU INCA,110508,2025,20797.0
JUNÍN,HUANCAYO,HUANCAYO,120101,2025,126618.0
JUNÍN,HUANCAYO,CARHUACALLANGA,120104,2025,389.0
JUNÍN,HUANCAYO,CHACAPAMPA,120105,2025,844.0
JUNÍN,HUANCAYO,CHICCHE,120106,2025,562.0
JUNÍN,HUANCAYO,CHILCA,120107,2025,104922.0
JUNÍN,HUANCAYO,CHONGOS ALTO,120108,2025,1416.0
JUNÍN,HUANCAYO,CHUPURO,120111,2025,2003.0
JUNÍN,HUANCAYO,COLCA,120112,2025,943.0
JUNÍN,HUANCAYO,CULLHUAS,120113,2025,1138.0
JUNÍN,HUANCAYO,EL TAMBO,120114,2025,180415.0
JUNÍN,HUANCAYO,HUACRAPUQUIO,120116,2025,1341.0
JUNÍN,HUANCAYO,HUALHUAS,120117,2025,6160.0
JUNÍN,HUANCAYO,HUANCAN,120119,2025,34295.0
JUNÍN,HUANCAYO,HUASICANCHA,120120,2025,768.0
JUNÍN,HUANCAYO,HUAYUCACHI,120121,2025,11161.0
JUNÍN,HUANCAYO,INGENIO,120122,2025,2281.0
JUNÍN,HUANCAYO,PARIAHUANCA   ,120124,2025,4431.0
JUNÍN,HUANCAYO,PILCOMAYO,120125,2025,27648.0
JUNÍN,HUANCAYO,PUCARA,120126,2025,4455.0
JUNÍN,HUANCAYO,QUICHUAY,120127,2025,1832.0
JUNÍN,HUANCAYO,QUILCAS,120128,2025,4128.0
JUNÍN,HUANCAYO,SAN AGUSTIN,120129,2025,21764.0
JUNÍN,HUANCAYO,SAN JERONIMO DE TUNAN,120130,2025,13687.0
JUNÍN,HUANCAYO,SAÑO,120132,2025,6866.0
JUNÍN,HUANCAYO,SAPALLANGA,120133,2025,28774.0
JUNÍN,HUANCAYO,SICAYA,120134,2025,27748.0
JUNÍN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,120135,2025,5574.0
JUNÍN,HUANCAYO,VIQUES,120136,2025,3074.0
JUNÍN,CONCEPCIÓN,CONCEPCION,120201,2025,17514.0
JUNÍN,CONCEPCIÓN,ACO,120202,2025,1496.0
JUNÍN,CONCEPCIÓN,ANDAMARCA,120203,2025,2627.0
JUNÍN,CONCEPCIÓN,CHAMBARA,120204,2025,2501.0
JUNÍN,CONCEPCIÓN,COCHAS,120205,2025,1833.0
JUNÍN,CONCEPCIÓN,COMAS,120206,2025,4440.0
JUNÍN,CONCEPCIÓN,HEROINAS TOLEDO,120207,2025,774.0
JUNÍN,CONCEPCIÓN,MANZANARES,120208,2025,1494.0
JUNÍN,CONCEPCIÓN,MARISCAL CASTILLA,120209,2025,1416.0
JUNÍN,CONCEPCIÓN,MATAHUASI,120210,2025,6661.0
JUNÍN,CONCEPCIÓN,MITO,120211,2025,1420.0
JUNÍN,CONCEPCIÓN,NUEVE DE JULIO,120212,2025,2850.0
JUNÍN,CONCEPCIÓN,ORCOTUNA,120213,2025,5623.0
JUNÍN,CONCEPCIÓN,SAN JOSE DE QUERO,120214,2025,5296.0
JUNÍN,CONCEPCIÓN,SANTA ROSA DE OCOPA,120215,2025,2030.0
JUNÍN,CHANCHAMAYO,CHANCHAMAYO,120301,2025,29775.0
JUNÍN,CHANCHAMAYO,PERENE,120302,2025,61010.0
JUNÍN,CHANCHAMAYO,PICHANAQUI,120303,2025,39213.0
JUNÍN,CHANCHAMAYO,SAN LUIS DE SHUARO,120304,2025,2981.0
JUNÍN,CHANCHAMAYO,SAN RAMON,120305,2025,30214.0
JUNÍN,CHANCHAMAYO,VITOC,120306,2025,1450.0
JUNÍN,JAUJA,JAUJA,120401,2025,20779.0
JUNÍN,JAUJA,ACOLLA,120402,2025,5196.0
JUNÍN,JAUJA,APATA,120403,2025,4317.0
JUNÍN,JAUJA,ATAURA,120404,2025,1417.0
JUNÍN,JAUJA,CANCHAYLLO,120405,2025,1613.0
JUNÍN,JAUJA,CURICACA,120406,2025,1309.0
JUNÍN,JAUJA,EL MANTARO,120407,2025,2787.0
JUNÍN,JAUJA,HUAMALI,120408,2025,1504.0
JUNÍN,JAUJA,HUARIPAMPA,120409,2025,1135.0
JUNÍN,JAUJA,HUERTAS,120410,2025,2324.0
JUNÍN,JAUJA,JANJAILLO,120411,2025,491.0
JUNÍN,JAUJA,JULCAN,120412,2025,705.0
JUNÍN,JAUJA,LEONOR ORDOÑEZ,120413,2025,1556.0
JUNÍN,JAUJA,LLOCLLAPAMPA,120414,2025,1087.0
JUNÍN,JAUJA,MARCO,120415,2025,1225.0
JUNÍN,JAUJA,MASMA,120416,2025,1573.0
JUNÍN,JAUJA,MASMA CHICCHE,120417,2025,664.0
JUNÍN,JAUJA,MOLINOS,120418,2025,1496.0
JUNÍN,JAUJA,MONOBAMBA,120419,2025,2135.0
JUNÍN,JAUJA,MUQUI,120420,2025,1025.0
JUNÍN,JAUJA,MUQUIYAUYO,120421,2025,2303.0
JUNÍN,JAUJA,PACA,120422,2025,737.0
JUNÍN,JAUJA,PACCHA,120423,2025,1184.0
JUNÍN,JAUJA,PANCAN,120424,2025,1179.0
JUNÍN,JAUJA,PARCO,120425,2025,1006.0
JUNÍN,JAUJA,POMACANCHA,120426,2025,1127.0
JUNÍN,JAUJA,RICRAN,120427,2025,1017.0
JUNÍN,JAUJA,SAN LORENZO,120428,2025,2967.0
JUNÍN,JAUJA,SAN PEDRO DE CHUNAN,120429,2025,568.0
JUNÍN,JAUJA,SAUSA,120430,2025,3501.0
JUNÍN,JAUJA,SINCOS,120431,2025,4001.0
JUNÍN,JAUJA,TUNAN MARCA,120432,2025,847.0
JUNÍN,JAUJA,YAULI,120433,2025,859.0
JUNÍN,JAUJA,YAUYOS,120434,2025,10198.0
JUNÍN,JUNÍN,JUNÍN,120501,2025,10146.0
JUNÍN,JUNÍN,CARHUAMAYO,120502,2025,5581.0
